image_id,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young,x_1,y_1,width,height,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y,identity_id,image_path,crop_path,lefteye_x_crop,lefteye_y_crop,righteye_x_crop,righteye_y_crop,nose_x_crop,nose_y_crop,leftmouth_x_crop,leftmouth_y_crop,rightmouth_x_crop,rightmouth_y_crop,aligned_path,lefteye_x_pred,lefteye_y_pred,righteye_x_pred,righteye_y_pred,nose_x_pred,nose_y_pred,leftmouth_x_pred,leftmouth_y_pred,rightmouth_x_pred,rightmouth_y_pred
083133.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,835,75,198,274,896,174,969,178,923,220,904,247,958,254,6044,/content/celeba/Part 9/Part 9/083133.jpg,/content/celeba/prepared_data/cropped_faces/083133.jpg,39.43434524536133,46.24817657470703,86.62625885009766,48.11678695678711,56.88888931274414,67.73722839355469,44.60606002807617,80.3503646850586,79.51515197753906,83.62043762207031,/content/celeba/prepared_data/aligned_faces/pred/083133.jpg,40.0,46.0,88.0,48.0,56.0,68.0,44.0,80.0,78.0,84.0
083134.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,447,28,234,324,519,145,615,180,535,222,487,232,593,270,7826,/content/celeba/Part 9/Part 9/083134.jpg,/content/celeba/prepared_data/cropped_faces/083134.jpg,39.38461685180664,46.22222137451172,91.8974380493164,60.049381256103516,48.13675308227539,76.64197540283203,21.880342483520508,80.59259033203125,79.86325073242188,95.60493469238281,/content/celeba/prepared_data/aligned_faces/pred/083134.jpg,40.0,46.0,92.0,60.0,50.0,76.0,22.0,82.0,78.0,96.0
083171.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,193,68,445,616,330,290,489,281,426,388,362,458,489,452,1672,/content/celeba/Part 9/Part 9/083171.jpg,/content/celeba/prepared_data/cropped_faces/083171.jpg,39.406742095947266,46.1298713684082,85.14157104492188,44.25973892211914,67.02022552490234,66.4935073852539,48.611236572265625,81.0389633178711,85.14157104492188,79.79220581054688,/content/celeba/prepared_data/aligned_faces/pred/083171.jpg,40.0,46.0,86.0,44.0,68.0,66.0,48.0,82.0,84.0,80.0
083177.jpg,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,255,72,182,252,311,163,373,179,353,223,279,233,348,249,8916,/content/celeba/Part 9/Part 9/083177.jpg,/content/celeba/prepared_data/cropped_faces/083177.jpg,39.38461685180664,46.22222137451172,82.989013671875,54.349205017089844,68.92308044433594,76.69841003417969,16.879121780395508,81.77777862548828,65.4065933227539,89.9047622680664,/content/celeba/prepared_data/aligned_faces/pred/083177.jpg,40.0,46.0,82.0,54.0,68.0,76.0,18.0,82.0,64.0,90.0
083187.jpg,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,213,85,320,443,311,245,427,252,381,326,314,368,412,368,2847,/content/celeba/Part 9/Part 9/083187.jpg,/content/celeba/prepared_data/cropped_faces/083187.jpg,39.20000076293945,46.230247497558594,85.5999984741211,48.25282287597656,67.19999694824219,69.63430786132812,40.400001525878906,81.7697525024414,79.5999984741211,81.7697525024414,/content/celeba/prepared_data/aligned_faces/pred/083187.jpg,40.0,46.0,84.0,48.0,68.0,70.0,42.0,82.0,78.0,82.0
083196.jpg,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,76,40,218,302,143,149,220,156,175,196,140,233,209,234,23,/content/celeba/Part 9/Part 9/083196.jpg,/content/celeba/prepared_data/cropped_faces/083196.jpg,39.33945083618164,46.19867706298828,84.55046081542969,49.16556167602539,58.128440856933594,66.11920166015625,37.577980041503906,81.80132293701172,78.09174346923828,82.22516632080078,/content/celeba/prepared_data/aligned_faces/pred/083196.jpg,40.0,46.0,84.0,50.0,58.0,66.0,38.0,82.0,78.0,82.0
083203.jpg,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,272,86,237,328,345,204,400,192,412,246,355,293,403,283,8380,/content/celeba/Part 9/Part 9/083203.jpg,/content/celeba/prepared_data/cropped_faces/083203.jpg,39.4261589050293,46.04878234863281,69.13079833984375,41.36585235595703,75.61181640625,62.43902587890625,44.827003479003906,80.78048706054688,70.75105285644531,76.8780517578125,/content/celeba/prepared_data/aligned_faces/pred/083203.jpg,40.0,46.0,72.0,44.0,76.0,62.0,44.0,82.0,70.0,80.0
083205.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,1,392,380,645,893,590,702,870,690,730,870,582,946,894,938,303,/content/celeba/Part 9/Part 9/083205.jpg,/content/celeba/prepared_data/cropped_faces/083205.jpg,39.29302215576172,46.15453338623047,94.85891723632812,44.43449020385742,67.07596588134766,70.23516082763672,37.70542526245117,81.12877655029297,99.6217041015625,79.98208618164062,/content/celeba/prepared_data/aligned_faces/pred/083205.jpg,40.0,46.0,94.0,46.0,68.0,70.0,38.0,82.0,98.0,80.0
083242.jpg,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,182,108,187,259,240,202,306,208,276,251,237,274,290,279,3854,/content/celeba/Part 9/Part 9/083242.jpg,/content/celeba/prepared_data/cropped_faces/083242.jpg,39.70053482055664,46.455596923828125,84.87700653076172,49.42084884643555,64.34224700927734,70.67181396484375,37.64706039428711,82.03861236572266,73.92513275146484,84.50965118408203,/content/celeba/prepared_data/aligned_faces/pred/083242.jpg,40.0,46.0,84.0,48.0,64.0,70.0,38.0,82.0,74.0,84.0
083247.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,66,72,172,238,119,158,167,150,126,190,134,223,172,216,8660,/content/celeba/Part 9/Part 9/083247.jpg,/content/celeba/prepared_data/cropped_faces/083247.jpg,39.44186019897461,46.25210189819336,75.16278839111328,41.949581146240234,44.651161193847656,63.46218490600586,50.604652404785156,81.2100830078125,78.88372039794922,77.44538116455078,/content/celeba/prepared_data/aligned_faces/pred/083247.jpg,40.0,46.0,74.0,42.0,44.0,62.0,50.0,80.0,78.0,78.0
083259.jpg,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,33,35,104,144,65,87,100,85,81,106,70,127,100,124,5543,/content/celeba/Part 9/Part 9/083259.jpg,/content/celeba/prepared_data/cropped_faces/083259.jpg,39.38461685180664,46.22222137451172,82.46154022216797,44.44444274902344,59.07692337036133,63.11111068725586,45.53845977783203,81.77777862548828,82.46154022216797,79.11111450195312,/content/celeba/prepared_data/aligned_faces/pred/083259.jpg,40.0,46.0,82.0,44.0,58.0,64.0,46.0,82.0,82.0,78.0
083285.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,103,116,426,590,234,329,386,331,308,420,240,490,367,495,1871,/content/celeba/Part 9/Part 9/083285.jpg,/content/celeba/prepared_data/cropped_faces/083285.jpg,39.36150360107422,46.21017074584961,85.03286743164062,46.64406967163086,61.59624481201172,65.95254516601562,41.1643180847168,81.13898468017578,79.32394409179688,82.2237319946289,/content/celeba/prepared_data/aligned_faces/pred/083285.jpg,40.0,46.0,86.0,46.0,62.0,66.0,42.0,82.0,80.0,82.0
083293.jpg,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,26,42,117,162,62,100,107,100,76,127,61,141,103,145,8916,/content/celeba/Part 9/Part 9/083293.jpg,/content/celeba/prepared_data/cropped_faces/083293.jpg,39.38461685180664,45.8271598815918,88.61538696289062,45.8271598815918,54.70085525512695,67.16049194335938,38.29059982299805,78.22222137451172,84.23931884765625,81.3827133178711,/content/celeba/prepared_data/aligned_faces/pred/083293.jpg,40.0,46.0,88.0,46.0,56.0,68.0,38.0,78.0,84.0,82.0
083313.jpg,-1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,559,195,564,781,733,477,958,480,848,597,720,692,961,697,1128,/content/celeba/Part 9/Part 9/083313.jpg,/content/celeba/prepared_data/cropped_faces/083313.jpg,39.48936080932617,46.21767044067383,90.55319213867188,46.709346771240234,65.58865356445312,65.884765625,36.539005279541016,81.45454406738281,91.23403930664062,82.27400970458984,/content/celeba/prepared_data/aligned_faces/pred/083313.jpg,40.0,46.0,90.0,46.0,66.0,66.0,36.0,82.0,90.0,82.0
083321.jpg,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,153,147,382,529,271,338,404,347,342,425,277,485,377,489,9731,/content/celeba/Part 9/Part 9/083321.jpg,/content/celeba/prepared_data/cropped_faces/083321.jpg,39.539268493652344,46.21549987792969,84.1047134399414,48.39319610595703,63.32984161376953,67.26654052734375,41.549739837646484,81.78450012207031,75.0575942993164,82.75236511230469,/content/celeba/prepared_data/aligned_faces/pred/083321.jpg,40.0,46.0,84.0,48.0,62.0,68.0,40.0,82.0,74.0,82.0
083323.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,135,59,99,137,165,108,200,107,182,130,171,146,200,145,2429,/content/celeba/Part 9/Part 9/083323.jpg,/content/celeba/prepared_data/cropped_faces/083323.jpg,38.787879943847656,45.78102111816406,84.0404052734375,44.84671401977539,60.767677307128906,66.33576965332031,46.54545593261719,81.28466796875,84.0404052734375,80.3503646850586,/content/celeba/prepared_data/aligned_faces/pred/083323.jpg,40.0,46.0,84.0,44.0,60.0,66.0,46.0,82.0,82.0,80.0
083325.jpg,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,290,231,369,511,404,416,544,402,485,485,426,558,554,538,6429,/content/celeba/Part 9/Part 9/083325.jpg,/content/celeba/prepared_data/cropped_faces/083325.jpg,39.544715881347656,46.34050750732422,88.1083984375,42.83366012573242,67.64227294921875,63.624267578125,47.176151275634766,81.90998077392578,91.57723236083984,76.90019226074219,/content/celeba/prepared_data/aligned_faces/pred/083325.jpg,40.0,46.0,88.0,42.0,68.0,64.0,46.0,82.0,90.0,78.0
083349.jpg,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,460,532,1186,1642,825,1125,1275,1095,1035,1401,855,1563,1287,1551,4811,/content/celeba/Part 9/Part 9/083349.jpg,/content/celeba/prepared_data/cropped_faces/083349.jpg,39.39291763305664,46.22655487060547,87.95952606201172,43.887943267822266,62.057334899902344,67.74177551269531,42.63069152832031,80.37027740478516,89.254638671875,79.4348373413086,/content/celeba/prepared_data/aligned_faces/pred/083349.jpg,40.0,46.0,88.0,44.0,62.0,68.0,42.0,80.0,88.0,78.0
083352.jpg,1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,124,136,244,338,199,258,277,257,244,320,205,352,281,344,8867,/content/celeba/Part 9/Part 9/083352.jpg,/content/celeba/prepared_data/cropped_faces/083352.jpg,39.344261169433594,46.2011833190918,80.26229858398438,45.822486877441406,62.95082092285156,69.68047332763672,42.49180221557617,81.79881286621094,82.36065673828125,78.76923370361328,/content/celeba/prepared_data/aligned_faces/pred/083352.jpg,40.0,46.0,80.0,46.0,62.0,70.0,42.0,82.0,82.0,80.0
083363.jpg,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,183,62,94,130,212,109,248,98,243,126,220,145,256,133,2534,/content/celeba/Part 9/Part 9/083363.jpg,/content/celeba/prepared_data/cropped_faces/083363.jpg,39.48936080932617,46.27692413330078,88.51063537597656,35.4461555480957,81.7021255493164,63.015384674072266,50.38298034667969,81.72307586669922,99.40425872802734,69.9076919555664,/content/celeba/prepared_data/aligned_faces/pred/083363.jpg,40.0,46.0,88.0,36.0,82.0,62.0,50.0,82.0,98.0,70.0
083372.jpg,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,77,62,127,176,116,126,167,120,144,153,122,175,175,168,8858,/content/celeba/Part 9/Part 9/083372.jpg,/content/celeba/prepared_data/cropped_faces/083372.jpg,39.30708694458008,46.54545593261719,90.70866394042969,42.181819915771484,67.52755737304688,66.18181610107422,45.354331970214844,82.18181610107422,98.77165222167969,77.09091186523438,/content/celeba/prepared_data/aligned_faces/pred/083372.jpg,40.0,46.0,90.0,42.0,68.0,66.0,46.0,82.0,98.0,78.0
083378.jpg,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,-1,1,219,73,325,450,319,235,454,251,394,311,309,360,446,374,1137,/content/celeba/Part 9/Part 9/083378.jpg,/content/celeba/prepared_data/cropped_faces/083378.jpg,39.38461685180664,46.08000183105469,92.55384826660156,50.63111114501953,68.92308044433594,67.6977767944336,35.4461555480957,81.63555908203125,89.403076171875,85.6177749633789,/content/celeba/prepared_data/aligned_faces/pred/083378.jpg,40.0,46.0,92.0,50.0,68.0,68.0,34.0,82.0,88.0,86.0
083398.jpg,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,188,126,309,428,283,281,400,292,352,368,280,400,379,405,8749,/content/celeba/Part 9/Part 9/083398.jpg,/content/celeba/prepared_data/cropped_faces/083398.jpg,39.352752685546875,46.355140686035156,87.81877136230469,49.644859313964844,67.93527221679688,72.37383270263672,38.11003112792969,81.94392395019531,79.11974334716797,83.43925476074219,/content/celeba/prepared_data/aligned_faces/pred/083398.jpg,40.0,46.0,88.0,50.0,68.0,72.0,38.0,82.0,78.0,84.0
083403.jpg,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,129,84,203,281,191,185,263,180,226,220,193,259,264,258,4828,/content/celeba/Part 9/Part 9/083403.jpg,/content/celeba/prepared_data/cropped_faces/083403.jpg,39.093597412109375,46.007118225097656,84.49260711669922,43.72953796386719,61.16256332397461,61.95017623901367,40.354679107666016,79.71530151367188,85.12315368652344,79.2597885131836,/content/celeba/prepared_data/aligned_faces/pred/083403.jpg,40.0,46.0,84.0,44.0,60.0,62.0,40.0,80.0,86.0,80.0
083409.jpg,-1,1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,83,86,153,212,130,163,191,169,162,204,133,222,176,224,975,/content/celeba/Part 9/Part 9/083409.jpg,/content/celeba/prepared_data/cropped_faces/083409.jpg,39.32026290893555,46.49056625366211,90.35294342041016,50.11320877075195,66.09150695800781,71.24528503417969,41.8300666809082,82.11320495605469,77.80392456054688,83.32075500488281,/content/celeba/prepared_data/aligned_faces/pred/083409.jpg,40.0,46.0,90.0,50.0,66.0,72.0,42.0,82.0,78.0,84.0
083427.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,425,303,302,418,518,454,631,447,574,524,528,570,641,560,5532,/content/celeba/Part 9/Part 9/083427.jpg,/content/celeba/prepared_data/cropped_faces/083427.jpg,39.41721725463867,46.239234924316406,87.3112564086914,44.09569549560547,63.15231704711914,67.67464447021484,43.6556282043457,81.7607650756836,91.54966735839844,78.69856262207031,/content/celeba/prepared_data/aligned_faces/pred/083427.jpg,40.0,46.0,88.0,44.0,64.0,68.0,44.0,82.0,90.0,78.0
083429.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,296,279,528,731,458,543,649,554,520,687,480,746,631,757,4692,/content/celeba/Part 9/Part 9/083429.jpg,/content/celeba/prepared_data/cropped_faces/083429.jpg,39.272727966308594,46.22708511352539,85.57575988769531,48.15321350097656,54.30303192138672,71.44186401367188,44.60606002807617,81.77291107177734,81.21212005615234,83.69904327392578,/content/celeba/prepared_data/aligned_faces/pred/083429.jpg,40.0,46.0,86.0,48.0,54.0,72.0,44.0,82.0,80.0,84.0
083439.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,143,33,81,112,168,73,195,73,177,89,169,104,190,104,2837,/content/celeba/Part 9/Part 9/083439.jpg,/content/celeba/prepared_data/cropped_faces/083439.jpg,39.50617218017578,45.71428680419922,82.17283630371094,45.71428680419922,53.7283935546875,64.0,41.08641815185547,81.14286041259766,74.2716064453125,81.14286041259766,/content/celeba/prepared_data/aligned_faces/pred/083439.jpg,40.0,46.0,82.0,46.0,54.0,64.0,42.0,82.0,74.0,82.0
083457.jpg,-1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,526,134,257,356,605,263,691,211,652,306,674,347,742,310,3706,/content/celeba/Part 9/Part 9/083457.jpg,/content/celeba/prepared_data/cropped_faces/083457.jpg,39.3463020324707,46.382022857666016,82.17898559570312,27.685392379760742,62.75486373901367,61.84269714355469,73.7120590209961,76.58426666259766,107.57976531982422,63.28089904785156,/content/celeba/prepared_data/aligned_faces/pred/083457.jpg,40.0,46.0,82.0,28.0,64.0,60.0,72.0,80.0,110.0,62.0
083477.jpg,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,101,106,372,491,215,292,345,299,297,379,224,435,337,438,1854,/content/celeba/Part 9/Part 9/083477.jpg,/content/celeba/prepared_data/cropped_faces/083477.jpg,39.225807189941406,48.488800048828125,83.95698547363281,50.31364440917969,67.44085693359375,71.1690444946289,42.32258224487305,85.767822265625,81.20429992675781,86.54989624023438,/content/celeba/prepared_data/aligned_faces/pred/083477.jpg,40.0,48.0,84.0,50.0,66.0,72.0,42.0,86.0,80.0,86.0
083490.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1118,229,476,659,1264,467,1437,425,1327,524,1301,613,1457,608,6397,/content/celeba/Part 9/Part 9/083490.jpg,/content/celeba/prepared_data/cropped_faces/083490.jpg,39.26050567626953,46.22761917114258,85.78150939941406,38.069801330566406,56.20167922973633,57.2989387512207,49.2100830078125,74.58573913574219,91.15966033935547,73.61457061767578,/content/celeba/prepared_data/aligned_faces/pred/083490.jpg,40.0,46.0,86.0,38.0,56.0,56.0,50.0,76.0,90.0,74.0
083494.jpg,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,330,418,499,691,484,668,675,653,546,746,480,845,664,845,7331,/content/celeba/Part 9/Part 9/083494.jpg,/content/celeba/prepared_data/cropped_faces/083494.jpg,39.50300598144531,46.309696197509766,88.49699401855469,43.53111267089844,55.40681457519531,60.75831985473633,38.47695541381836,79.09696197509766,85.67535400390625,79.09696197509766,/content/celeba/prepared_data/aligned_faces/pred/083494.jpg,40.0,46.0,88.0,44.0,56.0,60.0,38.0,80.0,86.0,80.0
083505.jpg,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,1,189,123,213,295,255,230,347,242,293,286,243,307,337,324,5311,/content/celeba/Part 9/Part 9/083505.jpg,/content/celeba/prepared_data/cropped_faces/083505.jpg,39.66197204589844,46.427120208740234,94.94835662841797,51.6338996887207,62.49765396118164,70.72542572021484,32.45070266723633,79.83728790283203,88.93896484375,87.21356201171875,/content/celeba/prepared_data/aligned_faces/pred/083505.jpg,40.0,46.0,94.0,52.0,62.0,70.0,32.0,80.0,88.0,88.0
083517.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,391,98,312,432,487,254,593,268,545,336,478,374,565,384,5176,/content/celeba/Part 9/Part 9/083517.jpg,/content/celeba/prepared_data/cropped_faces/083517.jpg,39.38461685180664,46.22222137451172,82.87179565429688,50.37036895751953,63.17948532104492,70.51851654052734,35.69230651855469,81.77777862548828,71.38461303710938,84.74073791503906,/content/celeba/prepared_data/aligned_faces/pred/083517.jpg,40.0,46.0,84.0,52.0,64.0,70.0,34.0,82.0,70.0,86.0
083534.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,1,313,349,666,922,518,682,786,654,610,838,534,926,826,910,5254,/content/celeba/Part 9/Part 9/083534.jpg,/content/celeba/prepared_data/cropped_faces/083534.jpg,39.39939880371094,46.22993469238281,90.90690612792969,42.34273147583008,57.08108139038086,67.88719940185547,42.4744758605957,80.10411834716797,98.59459686279297,77.88286590576172,/content/celeba/prepared_data/aligned_faces/pred/083534.jpg,40.0,46.0,90.0,42.0,58.0,68.0,42.0,80.0,98.0,78.0
083539.jpg,-1,1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,323,227,686,950,534,570,806,542,646,738,554,830,818,806,2534,/content/celeba/Part 9/Part 9/083539.jpg,/content/celeba/prepared_data/cropped_faces/083539.jpg,39.370262145996094,46.21473693847656,90.12245178222656,42.44210433959961,60.26822280883789,68.85052490234375,43.1020393371582,81.2463150024414,92.36151885986328,78.01263427734375,/content/celeba/prepared_data/aligned_faces/pred/083539.jpg,40.0,46.0,90.0,42.0,60.0,68.0,42.0,82.0,92.0,78.0
083543.jpg,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,724,140,299,414,816,289,908,274,827,358,846,400,923,389,2463,/content/celeba/Part 9/Part 9/083543.jpg,/content/celeba/prepared_data/cropped_faces/083543.jpg,39.38461685180664,46.06763458251953,78.76923370361328,41.42995071411133,44.09364700317383,67.40096282958984,52.22742462158203,80.386474609375,85.19063568115234,76.98550415039062,/content/celeba/prepared_data/aligned_faces/pred/083543.jpg,40.0,46.0,80.0,42.0,44.0,68.0,50.0,80.0,84.0,76.0
083546.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,330,278,512,709,488,534,731,534,609,695,491,731,731,731,313,/content/celeba/Part 9/Part 9/083546.jpg,/content/celeba/prepared_data/cropped_faces/083546.jpg,39.5,46.21720886230469,100.25,46.21720886230469,69.75,75.28350067138672,40.25,81.78279113769531,100.25,81.78279113769531,/content/celeba/prepared_data/aligned_faces/pred/083546.jpg,40.0,46.0,100.0,46.0,70.0,74.0,40.0,82.0,100.0,82.0
